Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/13/2024,Team A,Team B,2,18:08,4,5,0,0,Team B,20,Play,-61,-22.5,Direct,,,,23,-84,20.5
10/13/2024,Team A,Team B,2,18:01,4,5,0,0,Team B,23,Incomplete Play,-82,33.5,Direct,,,,25,-90,10.5
10/13/2024,Team A,Team B,2,18:01,4,5,0,0,Team A,3,Takeaway,-89,23.5,,,,,,,
10/13/2024,Team A,Team B,2,18:00,4,5,0,0,Team A,3,Dump In/Out,-95,24.5,Retained,,,,,,
10/13/2024,Team A,Team B,2,17:59,4,5,0,0,Team A,3,Puck Recovery,-96,16.5,,,,,,,
10/13/2024,Team A,Team B,2,17:59,4,5,0,0,Team A,3,Play,-96,16.5,Indirect,,,,21,-66,38.5
10/13/2024,Team A,Team B,2,17:57,4,5,0,0,Team A,21,Play,-72,36.5,Direct,,,,14,-56,16.5
10/13/2024,Team A,Team B,2,17:56,4,5,0,0,Team A,14,Dump In/Out,-33,24.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,17:52,4,5,0,0,Team B,Go,Puck Recovery,98,1.5,,,,,,,
10/13/2024,Team A,Team B,2,17:51,4,5,0,0,Team B,Go,Play,98,1.5,Indirect,,,,8,98,1.5
10/13/2024,Team A,Team B,2,17:48,4,5,0,0,Team B,8,Play,35,-21.5,Indirect,,,,20,35,-21.5
10/13/2024,Team A,Team B,2,17:43,4,5,0,0,Team B,20,Play,-25,-28.5,Indirect,,,,25,-31,-39.5
10/13/2024,Team A,Team B,2,17:42,4,5,0,0,Team B,20,Zone Entry,-25,-28.5,Played,,,,27,,
10/13/2024,Team A,Team B,2,17:41,4,5,0,0,Team B,25,Play,-31,-39.5,Direct,,,,9,-33,36.5
10/13/2024,Team A,Team B,2,17:38,4,5,0,0,Team B,9,Play,-40,36.5,Direct,,,,23,-69,37.5
10/13/2024,Team A,Team B,2,17:37,4,5,0,0,Team B,23,Play,-52,32.5,Direct,,,,8,-31,-6.5
10/13/2024,Team A,Team B,2,17:35,4,5,0,0,Team B,8,Play,-31,-6.5,Direct,,,,20,-61,-35.5
10/13/2024,Team A,Team B,2,17:33,4,5,0,0,Team B,20,Play,-46,-32.5,Direct,,,,9,-53,-18.5
10/13/2024,Team A,Team B,2,17:32,4,5,0,0,Team B,9,Play,-48,-16.5,Direct,,,,8,-31,15.5
10/13/2024,Team A,Team B,2,17:29,4,5,0,0,Team B,8,Shot,-29,-13.5,Wristshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,17:28,4,5,0,0,Team B,25,Shot,-82,-2.5,Deflection,Missed,0,f,,,
10/13/2024,Team A,Team B,2,17:26,4,5,0,0,Team A,7,Puck Recovery,-90,-27.5,,,,,,,
10/13/2024,Team A,Team B,2,17:26,4,5,0,0,Team A,7,Incomplete Play,-90,-27.5,Indirect,,,,8,-70,-36.5
10/13/2024,Team A,Team B,2,17:25,4,5,0,0,Team B,20,Takeaway,-80,-37.5,,,,,,,
10/13/2024,Team A,Team B,2,17:25,4,5,0,0,Team B,20,Play,-80,-37.5,Indirect,,,,8,-31,-38.5
10/13/2024,Team A,Team B,2,17:21,4,5,0,0,Team B,8,Play,-29,-24.5,Direct,,,,23,-38,36.5
10/13/2024,Team A,Team B,2,17:19,4,5,0,0,Team B,23,Incomplete Play,-61,30.5,Direct,,,,25,-91,16.5
10/13/2024,Team A,Team B,2,17:16,4,5,0,0,Team B,23,Puck Recovery,-91,31.5,,,,,,,
10/13/2024,Team A,Team B,2,17:16,4,5,0,0,Team B,23,Play,-91,31.5,Indirect,,,,25,-96,24.5
10/13/2024,Team A,Team B,2,17:13,4,5,0,0,Team A,7,Puck Recovery,-96,13.5,,,,,,,
10/13/2024,Team A,Team B,2,17:11,4,5,0,0,Team A,7,Play,-97,-11.5,Direct,,,,8,-71,-17.5
10/13/2024,Team A,Team B,2,17:07,4,5,0,0,Team A,15,Puck Recovery,-38,6.5,,,,,,,
10/13/2024,Team A,Team B,2,17:06,4,5,0,0,Team A,15,Incomplete Play,-8,16.5,Direct,,,,8,8,4.5
10/13/2024,Team A,Team B,2,16:59,4,5,0,0,Team B,2,Puck Recovery,85,-34.5,,,,,,,
10/13/2024,Team A,Team B,2,16:59,4,5,0,0,Team B,2,Play,85,-34.5,Indirect,,,,20,69,-38.5
10/13/2024,Team A,Team B,2,16:58,4,5,0,0,Team B,20,Play,76,-36.5,Direct,,,,23,67,-7.5
10/13/2024,Team A,Team B,2,16:53,4,5,0,0,Team B,23,Zone Entry,-25,-36.5,Carried,,,,7,,
10/13/2024,Team A,Team B,2,16:53,4,5,0,0,Team B,23,Play,-28,-33.5,Indirect,,,,15,-61,32.5
10/13/2024,Team A,Team B,2,16:49,4,5,0,0,Team B,15,Play,-57,37.5,Direct,,,,28,-53,21.5
10/13/2024,Team A,Team B,2,16:48,4,5,0,0,Team B,28,Shot,-72,18.5,Wristshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,2,16:47,4,5,0,0,Team B,15,Puck Recovery,-71,17.5,,,,,,,
10/13/2024,Team A,Team B,2,16:46,4,5,0,0,Team B,15,Shot,-74,7.5,Wristshot,On Net,1,f,,,
10/13/2024,Team A,Team B,2,16:44,4,5,0,0,Team B,15,Faceoff Win,-69,22.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,16:42,4,5,0,0,Team B,19,Puck Recovery,-61,36.5,,,,,,,
10/13/2024,Team A,Team B,2,16:42,4,5,0,0,Team B,19,Play,-61,36.5,Indirect,,,,3,-26,36.5
10/13/2024,Team A,Team B,2,16:42,4,5,0,0,Team B,3,Play,-26,36.5,Direct,,,,4,-39,-26.5
10/13/2024,Team A,Team B,2,16:40,4,5,0,0,Team B,4,Shot,-55,-34.5,Wristshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,2,16:38,4,5,0,0,Team B,19,Puck Recovery,-64,39.5,,,,,,,
10/13/2024,Team A,Team B,2,16:34,4,5,0,0,Team B,19,Play,-62,34.5,Direct,,,,28,-86,12.5
10/13/2024,Team A,Team B,2,16:33,4,5,0,0,Team B,28,Goal,-86,3.5,Snapshot,On Net,0,f,,,
10/13/2024,Team A,Team B,2,16:32,5,5,0,1,Team B,18,Faceoff Win,0,0.5,Backhand,,,,12,,
10/13/2024,Team A,Team B,2,16:31,5,5,0,1,Team B,40,Puck Recovery,18,10.5,,,,,,,
10/13/2024,Team A,Team B,2,16:30,5,5,0,1,Team B,40,Incomplete Play,34,6.5,Direct,,,,29,-7,-34.5
10/13/2024,Team A,Team B,2,16:27,5,5,0,1,Team A,7,Puck Recovery,-51,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,16:27,5,5,0,1,Team A,7,Play,-51,-36.5,Direct,,,,28,-9,-26.5
10/13/2024,Team A,Team B,2,16:24,5,5,0,1,Team A,28,Incomplete Play,-21,-8.5,Direct,,,,12,0,-11.5
10/13/2024,Team A,Team B,2,16:23,5,5,0,1,Team A,2,Puck Recovery,-29,36.5,,,,,,,
10/13/2024,Team A,Team B,2,16:23,5,5,0,1,Team A,2,Play,-29,36.5,Direct,,,,7,-40,-1.5
10/13/2024,Team A,Team B,2,16:20,5,5,0,1,Team A,7,Dump In/Out,2,-21.5,Retained,,,,,,
10/13/2024,Team A,Team B,2,16:20,5,5,0,1,Team A,7,Zone Entry,24,-29.5,Dumped,,,,27,,
10/13/2024,Team A,Team B,2,16:16,5,5,0,1,Team A,2,Puck Recovery,31,37.5,,,,,,,
10/13/2024,Team A,Team B,2,16:15,5,5,0,1,Team A,2,Play,31,37.5,Direct,,,,7,34,-13.5
10/13/2024,Team A,Team B,2,16:14,5,5,0,1,Team A,7,Play,37,-18.5,Direct,,,,12,59,-28.5
10/13/2024,Team A,Team B,2,16:10,5,5,0,1,Team A,12,Shot,50,8.5,Wristshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,16:08,5,5,0,1,Team B,29,Puck Recovery,85,-20.5,,,,,,,
10/13/2024,Team A,Team B,2,16:08,5,5,0,1,Team A,7,Puck Recovery,85,-20.5,,,,,,,
10/13/2024,Team A,Team B,2,16:07,5,5,0,1,Team A,28,Puck Recovery,81,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,16:06,5,5,0,1,Team A,28,Play,59,-38.5,Direct,,,,2,29,-27.5
10/13/2024,Team A,Team B,2,16:03,5,5,0,1,Team A,2,Play,30,-17.5,Direct,,,,7,61,38.5
10/13/2024,Team A,Team B,2,16:02,5,5,0,1,Team A,7,Play,61,38.5,Direct,,,,12,39,14.5
10/13/2024,Team A,Team B,2,16:00,5,5,0,1,Team A,12,Incomplete Play,32,5.5,Direct,,,,20,80,-2.5
10/13/2024,Team A,Team B,2,15:58,5,5,0,1,Team B,27,Puck Recovery,75,8.5,,,,,,,
10/13/2024,Team A,Team B,2,15:56,5,5,0,1,Team B,27,Play,35,-6.5,Direct,,,,18,-25,-19.5
10/13/2024,Team A,Team B,2,15:55,5,5,0,1,Team B,18,Zone Entry,-25,-19.5,Carried,,,,2,,
10/13/2024,Team A,Team B,2,15:53,5,5,0,1,Team A,2,Puck Recovery,-68,-4.5,,,,,,,
10/13/2024,Team A,Team B,2,15:51,5,5,0,1,Team A,2,Incomplete Play,-84,-32.5,Indirect,,,,12,-53,-34.5
10/13/2024,Team A,Team B,2,15:49,5,5,0,1,Team A,12,Puck Recovery,-4,-26.5,,,,,,,
10/13/2024,Team A,Team B,2,15:49,5,5,0,1,Team A,12,Play,-4,-26.5,Direct,,,,28,15,-37.5
10/13/2024,Team A,Team B,2,15:47,5,5,0,1,Team A,28,Zone Entry,24,-38.5,Carried,,,,27,,
10/13/2024,Team A,Team B,2,15:46,5,5,0,1,Team A,28,Play,30,-31.5,Direct,,,,20,39,38.5
10/13/2024,Team A,Team B,2,15:42,5,5,0,1,Team A,20,Play,49,39.5,Direct,,,,27,29,21.5
10/13/2024,Team A,Team B,2,15:41,5,5,0,1,Team A,27,Shot,40,7.5,Wristshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,15:39,5,5,0,1,Team B,10,Puck Recovery,81,-34.5,,,,,,,
10/13/2024,Team A,Team B,2,15:38,5,5,0,1,Team B,10,Play,88,-25.5,Direct,,,,40,80,12.5
10/13/2024,Team A,Team B,2,15:35,5,5,0,1,Team B,40,Play,98,7.5,Indirect,,,,10,80,-38.5
10/13/2024,Team A,Team B,2,15:31,5,5,0,1,Team B,10,Play,24,-36.5,Direct,,,,18,-9,-36.5
10/13/2024,Team A,Team B,2,15:30,5,5,0,1,Team A,27,Puck Recovery,-9,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,15:27,5,5,0,1,Team A,14,Puck Recovery,-54,-37.5,,,,,,,
10/13/2024,Team A,Team B,2,15:26,5,5,0,1,Team A,14,Play,-57,-25.5,Direct,,,,6,-54,13.5
10/13/2024,Team A,Team B,2,15:24,5,5,0,1,Team A,6,Play,-39,33.5,Direct,,,,8,18,37.5
10/13/2024,Team A,Team B,2,15:23,5,5,0,1,Team A,8,Dump In/Out,18,37.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,15:23,5,5,0,1,Team A,8,Zone Entry,25,36.5,Dumped,,,,4,,
10/13/2024,Team A,Team B,2,15:21,5,5,0,1,Team B,40,Puck Recovery,78,32.5,,,,,,,
10/13/2024,Team A,Team B,2,15:20,5,5,0,1,Team B,40,Play,82,23.5,Direct,,,,38,56,-36.5
10/13/2024,Team A,Team B,2,15:18,5,5,0,1,Team B,38,Incomplete Play,47,-39.5,Direct,,,,20,-15,-18.5
10/13/2024,Team A,Team B,2,15:17,5,5,0,1,Team A,27,Takeaway,1,-28.5,,,,,,,
10/13/2024,Team A,Team B,2,15:16,5,5,0,1,Team A,27,Dump In/Out,9,-27.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,15:14,5,5,0,1,Team B,40,Puck Recovery,20,-9.5,,,,,,,
10/13/2024,Team A,Team B,2,15:14,5,5,0,1,Team B,40,Play,20,-9.5,Direct,,,,38,15,-8.5
10/13/2024,Team A,Team B,2,15:13,5,5,0,1,Team B,38,Play,3,-0.5,Direct,,,,18,-7,27.5
10/13/2024,Team A,Team B,2,15:11,5,5,0,1,Team B,18,Zone Entry,-26,29.5,Carried,,,,6,,
10/13/2024,Team A,Team B,2,15:10,5,5,0,1,Team B,18,Shot,-49,30.5,Wristshot,On Net,0,f,,,
10/13/2024,Team A,Team B,2,15:09,5,5,0,1,Team A,27,Puck Recovery,-80,-11.5,,,,,,,
10/13/2024,Team A,Team B,2,15:09,5,5,0,1,Team A,27,Play,-80,-11.5,Indirect,,,,8,-57,-24.5
10/13/2024,Team A,Team B,2,15:05,5,5,0,1,Team A,8,Incomplete Play,-34,-13.5,Direct,,,,14,4,-36.5
10/13/2024,Team A,Team B,2,15:01,5,5,0,1,Team B,4,Puck Recovery,32,-31.5,,,,,,,
10/13/2024,Team A,Team B,2,15:01,5,5,0,1,Team B,4,Play,32,-31.5,Direct,,,,9,2,-17.5
10/13/2024,Team A,Team B,2,14:58,5,5,0,1,Team B,9,Zone Entry,-25,-10.5,Carried,,,,27,,
10/13/2024,Team A,Team B,2,14:58,5,5,0,1,Team B,9,Play,-33,4.5,Direct,,,,20,-38,31.5
10/13/2024,Team A,Team B,2,14:56,5,5,0,1,Team B,20,Shot,-59,20.5,Wristshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,2,14:54,5,5,0,1,Team B,19,Faceoff Win,-69,22.5,Forehand,,,,24,,
10/13/2024,Team A,Team B,2,14:53,5,5,0,1,Team B,15,Puck Recovery,-51,33.5,,,,,,,
10/13/2024,Team A,Team B,2,14:53,5,5,0,1,Team B,15,Play,-51,33.5,Direct,,,,14,-33,32.5
10/13/2024,Team A,Team B,2,14:52,5,5,0,1,Team B,14,Shot,-33,32.5,Snapshot,Missed,1,t,,,
10/13/2024,Team A,Team B,2,14:48,5,5,0,1,Team A,17,Puck Recovery,-69,-40.5,,,,,,,
10/13/2024,Team A,Team B,2,14:46,5,5,0,1,Team A,3,Puck Recovery,-83,-31.5,,,,,,,
10/13/2024,Team A,Team B,2,14:45,5,5,0,1,Team A,3,Incomplete Play,-89,-17.5,Direct,,,,25,-31,34.5
10/13/2024,Team A,Team B,2,14:29,5,5,0,1,Team B,14,Puck Recovery,93,12.5,,,,,,,
10/13/2024,Team A,Team B,2,14:29,5,5,0,1,Team B,15,Faceoff Win,-69,22.5,Backhand,,,,24,,
10/13/2024,Team A,Team B,2,14:28,5,5,0,1,Team B,19,Puck Recovery,-63,27.5,,,,,,,
10/13/2024,Team A,Team B,2,14:25,5,5,0,1,Team B,19,Incomplete Play,-32,23.5,Indirect,,,,15,-95,23.5
10/13/2024,Team A,Team B,2,14:12,5,5,0,1,Team A,24,Puck Recovery,-99,9.5,,,,,,,
10/13/2024,Team A,Team B,2,14:10,5,5,0,1,Team A,24,Incomplete Play,-79,-31.5,Direct,,,,17,-48,-29.5
10/13/2024,Team A,Team B,2,14:10,5,5,0,1,Team B,19,Takeaway,-79,-31.5,,,,,,,
10/13/2024,Team A,Team B,2,14:09,5,5,0,1,Team A,17,Puck Recovery,-56,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,14:08,5,5,0,1,Team A,24,Puck Recovery,-56,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,14:08,5,5,0,1,Team A,24,Play,-56,-36.5,Indirect,,,,25,-9,-31.5
10/13/2024,Team A,Team B,2,14:02,5,5,0,1,Team A,17,Puck Recovery,17,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,13:53,5,5,0,1,Team B,15,Dump In/Out,-5,-31.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,13:53,5,5,0,1,Team B,15,Zone Entry,-25,-29.5,Dumped,,,,38,,
10/13/2024,Team A,Team B,2,13:50,5,5,0,1,Team A,Go,Puck Recovery,-96,-4.5,,,,,,,
10/13/2024,Team A,Team B,2,13:49,5,5,0,1,Team A,Go,Play,-96,-4.5,Indirect,,,,3,-96,-4.5
10/13/2024,Team A,Team B,2,13:47,5,5,0,1,Team A,3,Incomplete Play,-95,12.5,Indirect,,,,25,-45,41.5
10/13/2024,Team A,Team B,2,13:45,5,5,0,1,Team B,10,Puck Recovery,-72,37.5,,,,,,,
10/13/2024,Team A,Team B,2,13:44,5,5,0,1,Team A,25,Puck Recovery,-65,37.5,,,,,,,
10/13/2024,Team A,Team B,2,13:44,5,5,0,1,Team A,25,Play,-65,37.5,Direct,,,,38,-75,7.5
10/13/2024,Team A,Team B,2,13:41,5,5,0,1,Team A,38,Play,-49,-11.5,Direct,,,,17,-17,-32.5
10/13/2024,Team A,Team B,2,13:37,5,5,0,1,Team B,38,Puck Recovery,50,-31.5,,,,,,,
10/13/2024,Team A,Team B,2,13:37,5,5,0,1,Team B,38,Incomplete Play,50,-31.5,Indirect,,,,18,21,-37.5
10/13/2024,Team A,Team B,2,13:35,5,5,0,1,Team A,25,Puck Recovery,21,-11.5,,,,,,,
10/13/2024,Team A,Team B,2,13:35,5,5,0,1,Team A,25,Play,21,-11.5,Direct,,,,24,5,-15.5
10/13/2024,Team A,Team B,2,13:34,5,5,0,1,Team A,24,Play,5,-15.5,Indirect,,,,25,-12,-11.5
10/13/2024,Team A,Team B,2,13:32,5,5,0,1,Team A,25,Play,-18,-1.5,Direct,,,,3,-23,21.5
10/13/2024,Team A,Team B,2,13:30,5,5,0,1,Team A,3,Play,-48,20.5,Direct,,,,38,-51,-31.5
10/13/2024,Team A,Team B,2,13:28,5,5,0,1,Team A,38,Incomplete Play,-51,-31.5,Direct,,,,17,-3,-36.5
10/13/2024,Team A,Team B,2,13:26,5,5,0,1,Team B,18,Puck Recovery,-12,-39.5,,,,,,,
10/13/2024,Team A,Team B,2,13:26,5,5,0,1,Team B,18,Play,-12,-39.5,Direct,,,,10,-7,-26.5
10/13/2024,Team A,Team B,2,13:24,5,5,0,1,Team B,10,Zone Entry,-25,-39.5,Carried,,,,38,,
10/13/2024,Team A,Team B,2,13:20,5,5,0,1,Team B,10,Play,-80,-33.5,Direct,,,,38,-49,-5.5
10/13/2024,Team A,Team B,2,13:19,5,5,0,1,Team B,38,Shot,-70,-8.5,Wristshot,Blocked,1,f,,,
10/13/2024,Team A,Team B,2,13:16,5,5,0,1,Team B,8,Puck Recovery,-77,39.5,,,,,,,
10/13/2024,Team A,Team B,2,13:16,5,5,0,1,Team B,8,Incomplete Play,-77,39.5,Indirect,,,,10,-97,3.5
10/13/2024,Team A,Team B,2,13:13,5,5,0,1,Team A,24,Puck Recovery,-97,3.5,,,,,,,
10/13/2024,Team A,Team B,2,13:13,5,5,0,1,Team A,24,Incomplete Play,-97,3.5,Indirect,,,,17,-93,-10.5
10/13/2024,Team A,Team B,2,13:09,5,5,0,1,Team A,24,Puck Recovery,-92,20.5,,,,,,,
10/13/2024,Team A,Team B,2,13:07,5,5,0,1,Team A,24,Incomplete Play,-78,29.5,Direct,,,,25,-30,19.5
10/13/2024,Team A,Team B,2,13:02,5,5,0,1,Team B,3,Puck Recovery,79,-9.5,,,,,,,
10/13/2024,Team A,Team B,2,13:01,5,5,0,1,Team B,3,Play,75,-36.5,Direct,,,,38,-23,-29.5
10/13/2024,Team A,Team B,2,12:59,5,5,0,1,Team B,38,Zone Entry,-25,-37.5,Carried,,,,7,,
10/13/2024,Team A,Team B,2,12:57,5,5,0,1,Team B,38,Incomplete Play,-37,-39.5,Indirect,,,,20,-95,-21.5
10/13/2024,Team A,Team B,2,12:55,5,5,0,1,Team A,7,Takeaway,-95,-21.5,,,,,,,
10/13/2024,Team A,Team B,2,12:54,5,5,0,1,Team A,7,Play,-95,-21.5,Direct,,,,15,-84,-27.5
10/13/2024,Team A,Team B,2,12:53,5,5,0,1,Team A,15,Incomplete Play,-84,-27.5,Direct,,,,26,-25,-37.5
10/13/2024,Team A,Team B,2,12:48,5,5,0,1,Team B,2,Puck Recovery,98,-12.5,,,,,,,
10/13/2024,Team A,Team B,2,12:48,5,5,0,1,Team B,9,Faceoff Win,-69,-21.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,12:47,5,5,0,1,Team B,2,Puck Recovery,-36,-5.5,,,,,,,
10/13/2024,Team A,Team B,2,12:45,5,5,0,1,Team B,2,Play,-29,-25.5,Indirect,,,,40,-27,-15.5
10/13/2024,Team A,Team B,2,12:44,5,5,0,1,Team B,40,Shot,-27,-15.5,Wristshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,12:42,5,5,0,1,Team A,2,Puck Recovery,-84,34.5,,,,,,,
10/13/2024,Team A,Team B,2,12:39,5,5,0,1,Team A,15,Puck Recovery,-73,40.5,,,,,,,
10/13/2024,Team A,Team B,2,12:39,5,5,0,1,Team A,15,Play,-73,40.5,Indirect,,,,21,-58,39.5
10/13/2024,Team A,Team B,2,12:38,5,5,0,1,Team A,21,Incomplete Play,-58,39.5,Direct,,,,7,-72,21.5
10/13/2024,Team A,Team B,2,12:37,5,5,0,1,Team B,9,Takeaway,-57,37.5,,,,,,,
10/13/2024,Team A,Team B,2,12:34,5,5,0,1,Team B,9,Play,-50,6.5,Direct,,,,2,-51,-19.5
10/13/2024,Team A,Team B,2,12:34,5,5,0,1,Team B,2,Shot,-53,-19.5,Slapshot,Missed,1,t,,,
10/13/2024,Team A,Team B,2,12:31,5,5,0,1,Team B,40,Puck Recovery,-69,39.5,,,,,,,
10/13/2024,Team A,Team B,2,12:30,5,5,0,1,Team B,40,Incomplete Play,-90,33.5,Indirect,,,,20,-98,13.5
10/13/2024,Team A,Team B,2,12:28,5,5,0,1,Team A,7,Puck Recovery,-98,13.5,,,,,,,
10/13/2024,Team A,Team B,2,12:27,5,5,0,1,Team B,20,Puck Recovery,-98,13.5,,,,,,,
10/13/2024,Team A,Team B,2,12:25,5,5,0,1,Team A,15,Puck Recovery,-95,17.5,,,,,,,
10/13/2024,Team A,Team B,2,12:24,5,5,0,1,Team B,9,Takeaway,-88,32.5,,,,,,,
10/13/2024,Team A,Team B,2,12:23,5,5,0,1,Team B,9,Incomplete Play,-58,37.5,Direct,,,,2,-27,-10.5
10/13/2024,Team A,Team B,2,12:22,5,5,0,1,Team A,21,Takeaway,-52,27.5,,,,,,,
10/13/2024,Team A,Team B,2,12:20,5,5,0,1,Team A,21,Play,3,17.5,Direct,,,,15,24,37.5
10/13/2024,Team A,Team B,2,12:19,5,5,0,1,Team A,15,Zone Entry,24,37.5,Carried,,,,40,,
10/13/2024,Team A,Team B,2,12:18,5,5,0,1,Team A,15,Incomplete Play,51,33.5,Direct,,,,21,74,8.5
10/13/2024,Team A,Team B,2,12:17,5,5,0,1,Team A,21,Puck Recovery,82,11.5,,,,,,,
10/13/2024,Team A,Team B,2,12:17,5,5,0,1,Team A,21,Shot,83,10.5,Bat,On Net,0,f,,,
10/13/2024,Team A,Team B,2,12:15,5,5,0,1,Team A,12,Faceoff Win,69,22.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,12:10,5,5,0,1,Team A,6,Puck Recovery,-25,2.5,,,,,,,
10/13/2024,Team A,Team B,2,12:09,5,5,0,1,Team A,6,Incomplete Play,-26,26.5,Indirect,,,,20,23,37.5
10/13/2024,Team A,Team B,2,12:06,5,5,0,1,Team B,4,Puck Recovery,92,15.5,,,,,,,
10/13/2024,Team A,Team B,2,12:06,5,5,0,1,Team A,12,Faceoff Win,-69,22.5,Backhand,,,,15,,
10/13/2024,Team A,Team B,2,12:04,5,5,0,1,Team A,6,Puck Recovery,-73,26.5,,,,,,,
10/13/2024,Team A,Team B,2,12:03,5,5,0,1,Team A,6,Play,-75,34.5,Indirect,,,,20,-32,38.5
10/13/2024,Team A,Team B,2,12:01,5,5,0,1,Team A,20,Incomplete Play,-32,38.5,Direct,,,,12,-7,22.5
10/13/2024,Team A,Team B,2,12:00,5,5,0,1,Team B,19,Takeaway,-18,27.5,,,,,,,
10/13/2024,Team A,Team B,2,11:58,5,5,0,1,Team B,19,Play,-25,0.5,Indirect,,,,28,-59,-37.5
10/13/2024,Team A,Team B,2,11:56,5,5,0,1,Team B,19,Zone Entry,-25,0.5,Played,,,,27,,
10/13/2024,Team A,Team B,2,11:54,5,5,0,1,Team B,28,Incomplete Play,-65,-37.5,Indirect,,,,19,-95,-13.5
10/13/2024,Team A,Team B,2,11:52,5,5,0,1,Team A,6,Puck Recovery,-98,-10.5,,,,,,,
10/13/2024,Team A,Team B,2,11:52,5,5,0,1,Team A,6,Play,-98,-10.5,Indirect,,,,28,-57,-35.5
10/13/2024,Team A,Team B,2,11:49,5,5,0,1,Team B,4,Puck Recovery,-39,-40.5,,,,,,,
10/13/2024,Team A,Team B,2,11:46,5,5,0,1,Team B,27,Puck Recovery,0,16.5,,,,,,,
10/13/2024,Team A,Team B,2,11:44,5,5,0,1,Team B,27,Dump In/Out,-9,37.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,11:42,5,5,0,1,Team A,14,Faceoff Win,-20,22.5,Backhand,,,,18,,
10/13/2024,Team A,Team B,2,11:39,5,5,0,1,Team A,14,Puck Recovery,-20,16.5,,,,,,,
10/13/2024,Team A,Team B,2,11:39,5,5,0,1,Team A,14,Incomplete Play,-20,16.5,Direct,,,,3,-49,24.5
10/13/2024,Team A,Team B,2,11:39,5,5,0,1,Team B,18,Takeaway,-39,17.5,,,,,,,
10/13/2024,Team A,Team B,2,11:37,5,5,0,1,Team B,8,Puck Recovery,-23,-39.5,,,,,,,
10/13/2024,Team A,Team B,2,11:37,5,5,0,1,Team B,8,Dump In/Out,-26,-39.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,11:37,5,5,0,1,Team B,8,Zone Entry,-26,-39.5,Dumped,,,,38,,
10/13/2024,Team A,Team B,2,11:33,5,5,0,1,Team A,3,Puck Recovery,-90,33.5,,,,,,,
10/13/2024,Team A,Team B,2,11:33,5,5,0,1,Team A,3,Play,-90,33.5,Indirect,,,,8,-40,39.5
10/13/2024,Team A,Team B,2,11:32,5,5,0,1,Team A,8,Dump In/Out,-40,39.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,11:29,5,5,0,1,Team B,8,Puck Recovery,30,32.5,,,,,,,
10/13/2024,Team A,Team B,2,11:29,5,5,0,1,Team A,29,Puck Recovery,30,32.5,,,,,,,
10/13/2024,Team A,Team B,2,11:28,5,5,0,1,Team A,14,Puck Recovery,30,32.5,,,,,,,
10/13/2024,Team A,Team B,2,11:24,5,5,0,1,Team A,14,Play,63,38.5,Direct,,,,3,32,34.5
10/13/2024,Team A,Team B,2,11:24,5,5,0,1,Team A,3,Shot,32,34.5,Slapshot,On Net,1,t,,,
10/13/2024,Team A,Team B,2,11:21,5,5,0,1,Team B,14,Puck Recovery,80,20.5,,,,,,,
10/13/2024,Team A,Team B,2,11:19,5,5,0,1,Team B,14,Incomplete Play,96,-12.5,Indirect,,,,10,48,-19.5
10/13/2024,Team A,Team B,2,11:18,5,5,0,1,Team A,14,Puck Recovery,96,-7.5,,,,,,,
10/13/2024,Team A,Team B,2,11:16,5,5,0,1,Team A,14,Play,92,20.5,Indirect,,,,3,28,25.5
10/13/2024,Team A,Team B,2,11:15,5,5,0,1,Team A,3,Shot,28,25.5,Snapshot,Missed,1,f,,,
10/13/2024,Team A,Team B,2,11:12,5,5,0,1,Team B,10,Puck Recovery,72,-36.5,,,,,,,
10/13/2024,Team A,Team B,2,11:12,5,5,0,1,Team B,10,Dump In/Out,72,-36.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,11:09,5,5,0,1,Team A,3,Puck Recovery,-19,-1.5,,,,,,,
