Date,game_name,team_name,Player_Id,shift_number,period,start_clock,end_clock,shift_length
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,12,1,1:13,0:00,1:13
11/15/2024,2024-11-15 - Team D at Team C,Team C,90,7,1,1:13,0:30,0:43
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,8,1,1:13,0:34,0:39
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,34,3,1:10,0:58,0:12
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,30,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,29,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,30,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,35,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,31,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,27,31,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,30,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,13,23,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,25,28,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,19,22,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,38,3,0:58,0:35,0:23
11/15/2024,2024-11-15 - Team D at Team C,Team D,49,9,2,0:53,0:00,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team D,37,11,2,0:53,0:00,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,10,2,0:53,0:00,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,22,2,0:53,0:00,0:53
11/15/2024,2024-11-15 - Team D at Team C,Team C,48,14,2,0:51,0:00,0:51
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,20,2,0:51,0:00,0:51
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,20,2,0:46,0:00,0:46
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,22,2,0:40,0:00,0:40
11/15/2024,2024-11-15 - Team D at Team C,Team C,84,31,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,70,30,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,28,31,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,36,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,38,32,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,29,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,24,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,29,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,16,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,39,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,35,3,0:35,0:31,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,63,6,1,0:34,0:00,0:34
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,22,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,20,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,35,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,28,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,30,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,25,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,30,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,17,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,40,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,36,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,6,1,0:30,0:00,0:30
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,22,2,0:29,0:00,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,18,2,0:29,0:00,0:29
11/15/2024,2024-11-15 - Team D at Team C,Team C,89,23,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,12,21,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,36,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,46,29,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,18,31,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,14,26,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,31,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,20,18,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,44,41,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team D,47,37,3,0:27,0:10,0:17
11/15/2024,2024-11-15 - Team D at Team C,Team C,62,30,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,91,32,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,26,28,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,41,37,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,14,37,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team D,45,31,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team D,41,32,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team D,7,36,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team D,4,37,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team D,Go,5,3,0:10,0:00,0:10
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,22,3,5:36,4:46,0:50
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,23,3,2:42,2:36,0:06
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,24,3,2:36,2:10,0:26
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,25,3,0:31,0:27,0:04
11/15/2024,2024-11-15 - Team D at Team C,Team C,67,26,3,0:27,0:10,0:17
